session_id,user_id,session_start,session_duration_min
S06840,U0703,25-06-2025,10
S06841,U0703,02-04-2025,3
S06842,U0703,24-01-2025,8
S06843,U0703,06-04-2025,7
S06844,U0703,08-10-2025,9
S06845,U0704,01-02-2025,12
S06846,U0704,14-01-2025,9
S06847,U0704,04-07-2025,16
S06848,U0704,10-12-2025,8
S06849,U0704,16-04-2025,4
S06850,U0704,13-09-2025,6
S06851,U0704,14-01-2025,8
S06852,U0704,22-04-2025,4
S06853,U0704,03-11-2025,3
S06854,U0704,01-07-2025,6
S06855,U0704,17-07-2025,9
S06856,U0704,30-06-2025,6
S06857,U0705,30-06-2025,12
S06858,U0705,16-10-2025,9
S06859,U0705,02-07-2025,8
S06860,U0705,10-06-2025,20
S06861,U0705,29-10-2025,15
S06862,U0705,30-10-2025,7
S06863,U0705,11-05-2025,7
S06864,U0705,08-07-2025,8
S06865,U0705,14-05-2025,20
S06866,U0705,19-06-2025,10
S06867,U0705,21-01-2025,15
S06868,U0705,20-10-2025,16
S06869,U0705,04-02-2025,3
S06870,U0705,18-05-2025,13
S06871,U0706,19-06-2025,6
S06872,U0706,28-10-2025,16
S06873,U0706,12-10-2025,18
S06874,U0706,21-07-2025,8
S06875,U0706,12-03-2025,11
S06876,U0706,28-10-2025,4
S06877,U0706,06-11-2025,12
S06878,U0706,06-02-2025,7
S06879,U0706,24-05-2025,8
S06880,U0706,02-01-2025,20
S06881,U0706,21-03-2025,7
S06882,U0707,12-01-2025,11
S06883,U0707,17-11-2025,6
S06884,U0707,06-12-2025,3
S06885,U0707,13-12-2025,20
S06886,U0707,04-10-2025,10
S06887,U0707,02-02-2025,10
S06888,U0707,20-10-2025,19
S06889,U0707,11-01-2025,7
S06890,U0707,18-03-2025,4
S06891,U0707,21-11-2025,10
S06892,U0707,06-09-2025,10
S06893,U0707,08-02-2025,7
S06894,U0707,03-10-2025,7
S06895,U0708,17-12-2025,12
S06896,U0708,03-01-2025,11
S06897,U0708,15-01-2025,20
S06898,U0708,17-11-2025,13
S06899,U0708,07-11-2025,8
S06900,U0708,01-08-2025,5
S06901,U0708,08-10-2025,16
S06902,U0708,17-11-2025,4
S06903,U0708,02-12-2025,14
S06904,U0708,05-11-2025,12
S06905,U0708,13-02-2025,7
S06906,U0708,31-01-2025,10
S06907,U0708,21-06-2025,15
S06908,U0709,04-08-2025,7
S06909,U0709,11-09-2025,9
S06910,U0709,17-11-2025,9
S06911,U0709,19-06-2025,5
S06912,U0709,21-02-2025,12
S06913,U0709,17-05-2025,4
S06914,U0709,15-01-2025,7
S06915,U0709,05-02-2025,10
S06916,U0709,07-07-2025,11
S06917,U0710,19-02-2025,6
S06918,U0710,07-01-2025,6
S06919,U0710,08-11-2025,19
S06920,U0710,14-08-2025,9
S06921,U0710,11-06-2025,6
S06922,U0710,13-07-2025,13
S06923,U0710,17-03-2025,4
S06924,U0710,05-02-2025,12
S06925,U0710,06-06-2025,15
S06926,U0710,13-07-2025,10
S06927,U0710,24-08-2025,8
S06928,U0710,26-04-2025,5
S06929,U0711,07-12-2025,5
S06930,U0711,29-09-2025,10
S06931,U0711,20-05-2025,15
S06932,U0711,05-04-2025,4
S06933,U0711,11-12-2025,8
S06934,U0712,05-10-2025,16
S06935,U0712,12-08-2025,13
S06936,U0712,14-07-2025,3
S06937,U0712,05-03-2025,8
S06938,U0712,13-01-2025,19
S06939,U0712,12-05-2025,9
S06940,U0712,16-06-2025,4
S06941,U0712,09-06-2025,11
S06942,U0712,13-06-2025,6
S06943,U0712,12-06-2025,11
S06944,U0712,01-12-2025,17
S06945,U0712,17-01-2025,10
S06946,U0712,16-02-2025,15
S06947,U0713,23-09-2025,11
S06948,U0713,13-08-2025,8
S06949,U0713,09-08-2025,6
S06950,U0713,25-04-2025,9
S06951,U0714,15-12-2025,20
S06952,U0714,06-02-2025,9
S06953,U0714,18-02-2025,9
S06954,U0714,12-07-2025,7
S06955,U0714,08-12-2025,6
S06956,U0714,25-02-2025,5
S06957,U0714,24-02-2025,20
S06958,U0714,10-10-2025,7
S06959,U0714,02-10-2025,8
S06960,U0714,15-08-2025,7
S06961,U0714,16-07-2025,13
S06962,U0714,12-09-2025,8
S06963,U0714,21-10-2025,20
S06964,U0714,23-03-2025,6
S06965,U0714,19-10-2025,10
S06966,U0715,16-07-2025,10
S06967,U0715,02-07-2025,7
S06968,U0715,20-04-2025,17
S06969,U0715,22-07-2025,9
S06970,U0715,15-03-2025,10
S06971,U0715,21-06-2025,12
S06972,U0715,09-12-2025,13
S06973,U0716,07-11-2025,4
S06974,U0716,24-07-2025,15
S06975,U0716,21-03-2025,6
S06976,U0716,29-08-2025,6
S06977,U0717,09-11-2025,8
S06978,U0717,06-11-2025,5
S06979,U0717,13-05-2025,10
S06980,U0717,19-06-2025,14
S06981,U0717,26-01-2025,3
S06982,U0717,01-02-2025,3
S06983,U0717,11-02-2025,12
S06984,U0718,27-11-2025,17
S06985,U0718,24-06-2025,16
S06986,U0718,15-01-2025,9
S06987,U0718,03-10-2025,4
S06988,U0718,28-11-2025,12
S06989,U0718,01-07-2025,17
S06990,U0718,15-07-2025,12
S06991,U0718,20-12-2025,18
S06992,U0719,17-05-2025,14
S06993,U0719,11-07-2025,12
S06994,U0719,22-02-2025,9
S06995,U0719,07-08-2025,5
S06996,U0719,15-07-2025,10
S06997,U0720,10-09-2025,4
S06998,U0720,09-01-2025,11
S06999,U0720,09-02-2025,12
S07000,U0720,30-09-2025,7
S07001,U0720,06-12-2025,9
S07002,U0721,17-07-2025,3
S07003,U0721,25-06-2025,4
S07004,U0721,10-02-2025,10
S07005,U0721,20-02-2025,3
S07006,U0722,15-09-2025,17
S07007,U0722,28-09-2025,12
S07008,U0722,13-12-2025,17
S07009,U0722,03-08-2025,5
S07010,U0722,13-07-2025,12
S07011,U0722,20-10-2025,13
S07012,U0723,11-07-2025,3
S07013,U0723,21-03-2025,11
S07014,U0723,01-07-2025,8
S07015,U0723,21-10-2025,20
S07016,U0723,25-01-2025,7
S07017,U0723,19-10-2025,5
S07018,U0724,22-09-2025,10
S07019,U0724,14-06-2025,8
S07020,U0724,16-05-2025,9
S07021,U0724,06-12-2025,18
S07022,U0724,19-02-2025,6
S07023,U0724,14-03-2025,8
S07024,U0724,30-11-2025,8
S07025,U0724,08-04-2025,8
S07026,U0724,12-09-2025,10
S07027,U0724,19-10-2025,5
S07028,U0724,15-07-2025,11
S07029,U0724,31-07-2025,7
S07030,U0724,08-01-2025,11
S07031,U0725,17-06-2025,20
S07032,U0725,06-10-2025,10
S07033,U0725,02-12-2025,6
S07034,U0725,18-11-2025,4
S07035,U0726,13-06-2025,16
S07036,U0726,12-01-2025,9
S07037,U0726,03-09-2025,9
S07038,U0726,02-04-2025,5
S07039,U0726,03-12-2025,9
S07040,U0726,06-05-2025,5
S07041,U0727,02-11-2025,20
S07042,U0727,09-10-2025,4
S07043,U0727,15-11-2025,14
S07044,U0727,06-07-2025,7
S07045,U0727,24-07-2025,6
S07046,U0727,31-07-2025,5
S07047,U0727,02-06-2025,6
S07048,U0727,31-08-2025,7
S07049,U0727,10-02-2025,5
S07050,U0727,01-08-2025,3
S07051,U0727,22-05-2025,12
S07052,U0727,04-09-2025,20
S07053,U0727,21-10-2025,12
S07054,U0728,27-11-2025,18
S07055,U0728,16-09-2025,14
S07056,U0728,29-11-2025,16
S07057,U0728,09-05-2025,8
S07058,U0728,21-04-2025,16
S07059,U0728,11-03-2025,8
S07060,U0728,17-04-2025,10
S07061,U0728,08-10-2025,9
S07062,U0729,12-12-2025,18
S07063,U0729,12-02-2025,6
S07064,U0729,18-12-2025,3
S07065,U0729,17-06-2025,12
S07066,U0729,05-11-2025,15
S07067,U0729,08-09-2025,18
S07068,U0729,05-04-2025,7
S07069,U0730,05-08-2025,3
S07070,U0730,16-11-2025,9
S07071,U0730,15-03-2025,8
S07072,U0730,08-08-2025,16
S07073,U0730,08-06-2025,7
S07074,U0730,30-08-2025,12
S07075,U0730,04-07-2025,9
S07076,U0730,13-04-2025,15
S07077,U0730,02-10-2025,11
S07078,U0730,15-01-2025,10
S07079,U0730,19-10-2025,20
S07080,U0730,20-01-2025,12
S07081,U0730,04-02-2025,11
S07082,U0731,03-09-2025,5
S07083,U0731,03-04-2025,8
S07084,U0731,12-11-2025,8
S07085,U0731,21-08-2025,20
S07086,U0731,19-08-2025,19
S07087,U0731,19-03-2025,10
S07088,U0731,16-10-2025,9
S07089,U0731,15-08-2025,9
S07090,U0731,05-09-2025,5
S07091,U0731,09-07-2025,11
S07092,U0731,19-08-2025,12
S07093,U0731,27-11-2025,14
S07094,U0732,19-01-2025,10
S07095,U0732,15-02-2025,11
S07096,U0732,04-12-2025,16
S07097,U0732,10-06-2025,6
S07098,U0732,02-04-2025,10
S07099,U0732,12-08-2025,13
S07100,U0732,05-04-2025,11
S07101,U0732,09-11-2025,12
S07102,U0732,16-06-2025,7
S07103,U0732,30-06-2025,15
S07104,U0732,22-08-2025,3
S07105,U0732,11-12-2025,14
S07106,U0732,19-11-2025,6
S07107,U0732,06-05-2025,6
S07108,U0732,21-09-2025,14
S07109,U0733,16-03-2025,10
S07110,U0733,15-10-2025,12
S07111,U0733,20-05-2025,4
S07112,U0733,13-06-2025,6
S07113,U0733,04-11-2025,8
S07114,U0734,18-12-2025,7
S07115,U0734,02-04-2025,8
S07116,U0734,21-01-2025,12
S07117,U0734,15-06-2025,6
S07118,U0735,07-07-2025,9
S07119,U0735,20-02-2025,8
S07120,U0735,18-08-2025,7
S07121,U0735,21-02-2025,19
S07122,U0735,08-11-2025,4
S07123,U0735,30-11-2025,3
S07124,U0736,06-01-2025,7
S07125,U0736,01-09-2025,20
S07126,U0736,05-05-2025,6
S07127,U0736,12-12-2025,7
S07128,U0736,17-03-2025,9
S07129,U0736,04-03-2025,4
S07130,U0736,31-01-2025,7
S07131,U0736,24-01-2025,11
S07132,U0737,01-01-2025,4
S07133,U0737,07-10-2025,10
S07134,U0737,24-04-2025,15
S07135,U0737,22-03-2025,6
S07136,U0737,20-01-2025,8
S07137,U0737,13-03-2025,13
S07138,U0738,11-06-2025,10
S07139,U0738,13-09-2025,4
S07140,U0738,21-02-2025,3
S07141,U0738,28-10-2025,6
S07142,U0738,15-12-2025,12
S07143,U0739,25-07-2025,9
S07144,U0739,05-09-2025,7
S07145,U0739,01-08-2025,11
S07146,U0739,18-07-2025,11
S07147,U0739,17-11-2025,7
S07148,U0740,17-05-2025,4
S07149,U0740,01-09-2025,11
S07150,U0740,24-04-2025,8
S07151,U0740,10-02-2025,11
S07152,U0741,19-12-2025,20
S07153,U0741,18-03-2025,18
S07154,U0741,08-05-2025,11
S07155,U0741,03-12-2025,11
S07156,U0741,19-12-2025,20
S07157,U0741,22-11-2025,3
S07158,U0741,23-09-2025,15
S07159,U0741,18-04-2025,11
S07160,U0741,21-08-2025,12
S07161,U0741,24-05-2025,11
S07162,U0741,05-08-2025,6
S07163,U0741,15-05-2025,15
S07164,U0741,02-10-2025,8
S07165,U0742,17-12-2025,20
S07166,U0742,10-07-2025,6
S07167,U0742,01-05-2025,10
S07168,U0742,30-07-2025,11
S07169,U0742,12-04-2025,8
S07170,U0742,16-09-2025,10
S07171,U0742,22-02-2025,11
S07172,U0742,04-09-2025,19
S07173,U0742,21-08-2025,11
S07174,U0743,12-01-2025,13
S07175,U0743,17-02-2025,5
S07176,U0743,03-06-2025,6
S07177,U0743,08-11-2025,17
S07178,U0743,21-09-2025,9
S07179,U0743,11-01-2025,12
S07180,U0743,18-06-2025,11
S07181,U0743,13-05-2025,5
S07182,U0744,15-05-2025,11
S07183,U0744,29-10-2025,14
S07184,U0744,05-11-2025,9
S07185,U0744,23-08-2025,9
S07186,U0744,04-01-2025,9
S07187,U0744,01-10-2025,17
S07188,U0744,11-11-2025,11
S07189,U0744,22-08-2025,12
S07190,U0744,12-03-2025,7
S07191,U0744,08-01-2025,4
S07192,U0745,17-02-2025,3
S07193,U0745,04-08-2025,9
S07194,U0745,24-04-2025,11
S07195,U0745,06-06-2025,6
S07196,U0745,19-05-2025,16
S07197,U0745,22-08-2025,18
S07198,U0745,16-01-2025,10
S07199,U0745,07-06-2025,8
S07200,U0745,16-10-2025,14
S07201,U0745,17-03-2025,5
S07202,U0745,06-07-2025,7
S07203,U0745,15-08-2025,8
S07204,U0745,14-11-2025,5
S07205,U0745,03-12-2025,11
S07206,U0745,14-06-2025,12
S07207,U0746,17-03-2025,3
S07208,U0746,11-07-2025,12
S07209,U0746,01-04-2025,19
S07210,U0746,02-11-2025,7
S07211,U0746,06-11-2025,7
S07212,U0746,09-01-2025,7
S07213,U0747,06-02-2025,7
S07214,U0747,08-09-2025,19
S07215,U0747,06-04-2025,10
S07216,U0747,01-12-2025,12
S07217,U0748,20-02-2025,20
S07218,U0748,04-07-2025,15
S07219,U0748,18-05-2025,7
S07220,U0748,04-01-2025,7
S07221,U0748,08-01-2025,9
S07222,U0748,01-09-2025,12
S07223,U0748,21-10-2025,7
S07224,U0748,18-09-2025,13
S07225,U0748,09-06-2025,14
S07226,U0748,26-04-2025,12
S07227,U0748,17-01-2025,5
S07228,U0749,19-12-2025,6
S07229,U0749,26-04-2025,15
S07230,U0749,09-03-2025,7
S07231,U0749,16-11-2025,8
S07232,U0750,12-04-2025,8
S07233,U0750,06-02-2025,20
S07234,U0750,05-04-2025,5
S07235,U0750,26-03-2025,7
S07236,U0750,22-01-2025,5
S07237,U0750,17-09-2025,16
S07238,U0750,10-12-2025,8
S07239,U0750,24-07-2025,17
S07240,U0750,22-04-2025,6
S07241,U0750,05-03-2025,10
S07242,U0750,21-09-2025,19
S07243,U0750,06-05-2025,3
S07244,U0751,18-02-2025,12
S07245,U0751,11-12-2025,13
S07246,U0751,04-05-2025,6
S07247,U0751,19-03-2025,4
S07248,U0751,29-10-2025,15
S07249,U0751,21-02-2025,16
S07250,U0751,28-09-2025,11
S07251,U0751,01-02-2025,8
S07252,U0751,17-05-2025,20
S07253,U0751,22-02-2025,7
S07254,U0751,18-08-2025,11
S07255,U0751,24-06-2025,3
S07256,U0751,14-03-2025,15
S07257,U0752,24-03-2025,11
S07258,U0752,06-07-2025,11
S07259,U0752,04-10-2025,12
S07260,U0752,12-01-2025,11
S07261,U0752,11-11-2025,8
S07262,U0752,26-01-2025,8
S07263,U0752,02-08-2025,13
S07264,U0752,03-08-2025,7
S07265,U0752,03-03-2025,10
S07266,U0753,10-08-2025,6
S07267,U0753,13-08-2025,9
S07268,U0753,10-10-2025,13
S07269,U0753,03-07-2025,6
S07270,U0753,13-10-2025,13
S07271,U0753,13-01-2025,8
S07272,U0753,19-10-2025,8
S07273,U0753,16-03-2025,6
S07274,U0753,14-05-2025,12
S07275,U0753,05-09-2025,3
S07276,U0754,10-09-2025,16
S07277,U0754,07-01-2025,13
S07278,U0754,02-06-2025,8
S07279,U0754,02-02-2025,10
S07280,U0754,23-03-2025,7
S07281,U0754,21-11-2025,14
S07282,U0754,05-02-2025,10
S07283,U0754,15-08-2025,7
S07284,U0754,06-08-2025,10
S07285,U0754,11-08-2025,7
S07286,U0754,08-07-2025,7
S07287,U0755,15-09-2025,5
S07288,U0755,03-11-2025,8
S07289,U0755,10-06-2025,12
S07290,U0755,01-01-2025,11
S07291,U0755,13-12-2025,13
S07292,U0755,12-02-2025,4
S07293,U0755,01-11-2025,6
S07294,U0755,13-06-2025,9
S07295,U0755,22-11-2025,9
S07296,U0755,26-05-2025,10
S07297,U0755,08-12-2025,9
S07298,U0755,24-02-2025,8
S07299,U0755,24-03-2025,8
S07300,U0756,07-07-2025,15
S07301,U0756,18-09-2025,13
S07302,U0756,22-07-2025,13
S07303,U0756,08-09-2025,12
S07304,U0756,23-04-2025,14
S07305,U0756,29-08-2025,4
S07306,U0756,23-03-2025,7
S07307,U0756,12-01-2025,12
S07308,U0756,14-09-2025,9
S07309,U0756,06-08-2025,8
S07310,U0756,31-05-2025,10
S07311,U0756,14-03-2025,11
S07312,U0757,13-06-2025,9
S07313,U0757,24-04-2025,6
S07314,U0757,13-04-2025,7
S07315,U0757,03-01-2025,13
S07316,U0757,24-01-2025,8
S07317,U0757,08-08-2025,7
S07318,U0757,02-10-2025,9
S07319,U0757,20-01-2025,6
S07320,U0757,04-07-2025,12
S07321,U0757,28-09-2025,9
S07322,U0757,12-11-2025,19
S07323,U0757,30-06-2025,20
S07324,U0757,13-04-2025,12
S07325,U0758,20-06-2025,20
S07326,U0758,02-06-2025,20
S07327,U0758,03-08-2025,9
S07328,U0758,05-04-2025,18
S07329,U0758,04-04-2025,9
S07330,U0758,29-11-2025,9
S07331,U0758,23-04-2025,12
S07332,U0758,22-11-2025,16
S07333,U0759,24-08-2025,16
S07334,U0759,04-02-2025,13
S07335,U0759,17-07-2025,13
S07336,U0759,03-11-2025,14
S07337,U0759,28-11-2025,7
S07338,U0759,17-02-2025,14
S07339,U0759,04-04-2025,15
S07340,U0759,22-10-2025,9
S07341,U0759,06-08-2025,8
S07342,U0759,19-11-2025,11
S07343,U0760,13-04-2025,3
S07344,U0760,28-10-2025,3
S07345,U0760,16-12-2025,12
S07346,U0760,14-03-2025,8
S07347,U0761,05-10-2025,7
S07348,U0761,02-12-2025,10
S07349,U0761,22-03-2025,4
S07350,U0761,07-12-2025,13
S07351,U0761,06-07-2025,6
S07352,U0761,13-10-2025,15
S07353,U0761,04-06-2025,11
S07354,U0761,03-09-2025,6
S07355,U0761,22-01-2025,3
S07356,U0762,13-12-2025,5
S07357,U0762,03-09-2025,9
S07358,U0762,16-10-2025,14
S07359,U0762,12-02-2025,5
S07360,U0762,15-09-2025,14
S07361,U0762,14-10-2025,5
S07362,U0762,17-04-2025,7
S07363,U0762,09-06-2025,20
S07364,U0762,14-02-2025,7
S07365,U0762,17-11-2025,6
S07366,U0762,11-05-2025,16
S07367,U0762,03-04-2025,11
S07368,U0762,24-08-2025,12
S07369,U0763,31-01-2025,8
S07370,U0763,28-11-2025,10
S07371,U0763,11-01-2025,17
S07372,U0763,17-03-2025,18
S07373,U0763,15-10-2025,9
S07374,U0763,26-05-2025,7
S07375,U0763,12-03-2025,7
S07376,U0763,01-10-2025,10
S07377,U0763,08-04-2025,11
S07378,U0763,18-04-2025,10
S07379,U0764,13-06-2025,15
S07380,U0764,18-10-2025,10
S07381,U0764,03-08-2025,15
S07382,U0764,06-07-2025,12
S07383,U0764,04-07-2025,12
S07384,U0764,19-08-2025,8
S07385,U0764,07-10-2025,9
S07386,U0764,30-06-2025,7
S07387,U0764,18-02-2025,10
S07388,U0764,13-08-2025,11
S07389,U0764,01-05-2025,9
S07390,U0765,11-08-2025,9
S07391,U0765,25-06-2025,11
S07392,U0765,30-09-2025,10
S07393,U0765,23-10-2025,6
S07394,U0765,02-01-2025,19
S07395,U0765,21-01-2025,12
S07396,U0766,08-04-2025,6
S07397,U0766,16-03-2025,8
S07398,U0766,03-09-2025,3
S07399,U0766,12-09-2025,7
S07400,U0766,21-09-2025,20
S07401,U0766,02-03-2025,11
S07402,U0766,24-02-2025,10
S07403,U0766,23-03-2025,7
S07404,U0766,14-11-2025,5
S07405,U0766,24-01-2025,12
S07406,U0766,15-05-2025,7
S07407,U0766,09-08-2025,6
S07408,U0766,19-09-2025,5
S07409,U0766,19-03-2025,3
S07410,U0767,16-11-2025,10
S07411,U0767,15-07-2025,7
S07412,U0767,19-12-2025,17
S07413,U0767,21-07-2025,16
S07414,U0767,08-04-2025,6
S07415,U0767,18-03-2025,3
S07416,U0767,15-11-2025,13
S07417,U0767,23-10-2025,3
S07418,U0767,21-01-2025,11
S07419,U0767,18-12-2025,18
S07420,U0767,13-05-2025,7
S07421,U0767,23-02-2025,14
S07422,U0767,17-11-2025,19
S07423,U0767,10-11-2025,4
S07424,U0768,30-08-2025,6
S07425,U0768,02-07-2025,12
S07426,U0768,24-05-2025,12
S07427,U0768,25-01-2025,9
S07428,U0768,05-08-2025,9
S07429,U0768,06-07-2025,19
S07430,U0768,14-04-2025,9
S07431,U0768,22-09-2025,7
S07432,U0768,22-03-2025,5
S07433,U0768,15-07-2025,10
S07434,U0768,11-11-2025,16
S07435,U0768,19-08-2025,6
S07436,U0768,17-10-2025,12
S07437,U0768,22-05-2025,5
S07438,U0768,12-06-2025,7
S07439,U0769,04-11-2025,7
S07440,U0769,13-11-2025,12
S07441,U0769,24-01-2025,10
S07442,U0769,09-08-2025,4
S07443,U0769,13-07-2025,10
S07444,U0769,22-11-2025,10
S07445,U0769,07-07-2025,14
S07446,U0769,03-08-2025,14
S07447,U0770,22-05-2025,19
S07448,U0770,26-01-2025,4
S07449,U0770,03-05-2025,9
S07450,U0770,25-04-2025,3
S07451,U0770,12-10-2025,6
S07452,U0770,15-07-2025,20
S07453,U0770,14-07-2025,12
S07454,U0770,08-08-2025,7
S07455,U0770,20-08-2025,11
S07456,U0770,04-01-2025,10
S07457,U0770,19-09-2025,20
S07458,U0770,11-03-2025,9
S07459,U0771,24-07-2025,10
S07460,U0771,17-03-2025,7
S07461,U0771,16-03-2025,6
S07462,U0771,10-03-2025,8
S07463,U0771,19-02-2025,10
S07464,U0771,02-08-2025,11
S07465,U0771,26-04-2025,12
S07466,U0771,07-06-2025,10
S07467,U0771,11-11-2025,10
S07468,U0771,18-10-2025,16
S07469,U0772,29-10-2025,11
S07470,U0772,03-10-2025,15
S07471,U0772,04-01-2025,8
S07472,U0772,11-07-2025,3
S07473,U0772,19-09-2025,16
S07474,U0772,12-07-2025,9
S07475,U0773,20-08-2025,9
S07476,U0773,18-04-2025,20
S07477,U0773,05-10-2025,18
S07478,U0773,04-08-2025,18
S07479,U0773,01-10-2025,9
S07480,U0773,05-03-2025,10
S07481,U0773,31-07-2025,8
S07482,U0773,31-05-2025,17
S07483,U0773,21-01-2025,15
S07484,U0773,09-03-2025,7
S07485,U0773,20-05-2025,9
S07486,U0774,07-05-2025,11
S07487,U0774,08-04-2025,9
S07488,U0774,15-12-2025,19
S07489,U0774,19-08-2025,6
S07490,U0774,13-12-2025,3
S07491,U0774,13-09-2025,13
S07492,U0774,10-04-2025,17
S07493,U0774,21-02-2025,3
S07494,U0774,13-04-2025,8
S07495,U0774,03-06-2025,10
S07496,U0774,12-05-2025,16
S07497,U0774,17-11-2025,18
S07498,U0774,02-10-2025,11
S07499,U0774,27-11-2025,13
S07500,U0775,19-11-2025,15
S07501,U0775,24-05-2025,16
S07502,U0775,01-08-2025,6
S07503,U0775,10-05-2025,7
S07504,U0775,25-04-2025,16
S07505,U0775,30-06-2025,5
S07506,U0775,13-09-2025,5
S07507,U0775,04-06-2025,5
S07508,U0775,09-03-2025,10
S07509,U0775,12-01-2025,15
S07510,U0775,11-08-2025,16
S07511,U0775,12-10-2025,18
S07512,U0775,16-04-2025,15
S07513,U0776,15-09-2025,10
S07514,U0776,07-06-2025,13
S07515,U0776,19-03-2025,11
S07516,U0776,09-09-2025,14
S07517,U0776,10-01-2025,7
S07518,U0776,08-12-2025,11
S07519,U0776,05-04-2025,3
S07520,U0776,28-11-2025,19
S07521,U0776,19-06-2025,4
S07522,U0776,28-11-2025,9
S07523,U0776,04-07-2025,7
S07524,U0776,10-07-2025,11
S07525,U0776,15-02-2025,11
S07526,U0777,02-11-2025,8
S07527,U0777,13-05-2025,8
S07528,U0777,10-05-2025,6
S07529,U0777,08-08-2025,7
S07530,U0777,01-01-2025,7
S07531,U0777,13-03-2025,12
S07532,U0777,18-09-2025,8
S07533,U0777,11-10-2025,15
S07534,U0777,15-02-2025,15
S07535,U0777,29-11-2025,13
S07536,U0777,26-04-2025,10
S07537,U0777,18-06-2025,14
S07538,U0777,13-11-2025,10
S07539,U0778,17-09-2025,10
S07540,U0778,07-04-2025,19
S07541,U0778,22-08-2025,9
S07542,U0778,14-04-2025,12
S07543,U0778,04-07-2025,16
S07544,U0779,24-03-2025,12
S07545,U0779,05-07-2025,6
S07546,U0779,22-04-2025,4
S07547,U0779,08-06-2025,16
S07548,U0779,21-09-2025,15
S07549,U0779,11-02-2025,12
S07550,U0779,14-12-2025,7
S07551,U0779,04-06-2025,3
S07552,U0779,17-12-2025,10
S07553,U0779,01-10-2025,16
S07554,U0779,19-08-2025,17
S07555,U0779,29-11-2025,3
S07556,U0780,26-03-2025,13
S07557,U0780,19-10-2025,3
S07558,U0780,06-10-2025,11
S07559,U0780,20-06-2025,7
S07560,U0780,08-07-2025,8
S07561,U0781,25-01-2025,8
S07562,U0781,18-11-2025,15
S07563,U0781,22-02-2025,12
S07564,U0781,22-02-2025,13
S07565,U0781,23-09-2025,15
S07566,U0781,09-01-2025,4
S07567,U0781,12-02-2025,11
S07568,U0781,10-05-2025,3
S07569,U0781,13-08-2025,16
S07570,U0781,09-06-2025,6
S07571,U0782,18-01-2025,11
S07572,U0782,02-09-2025,8
S07573,U0782,18-04-2025,12
S07574,U0782,01-02-2025,4
S07575,U0782,05-11-2025,13
S07576,U0782,19-07-2025,18
S07577,U0782,18-04-2025,6
S07578,U0782,08-02-2025,15
S07579,U0783,14-10-2025,12
S07580,U0783,04-11-2025,7
S07581,U0783,10-11-2025,12
S07582,U0783,26-03-2025,9
S07583,U0784,12-11-2025,6
S07584,U0784,14-11-2025,9
S07585,U0784,22-08-2025,18
S07586,U0784,18-09-2025,14
S07587,U0784,05-04-2025,11
S07588,U0784,11-07-2025,12
S07589,U0784,18-02-2025,13
S07590,U0784,07-05-2025,4
S07591,U0784,11-02-2025,8
S07592,U0785,03-11-2025,11
S07593,U0785,26-05-2025,9
S07594,U0785,15-08-2025,10
S07595,U0785,14-10-2025,12
S07596,U0785,04-06-2025,12
S07597,U0785,09-01-2025,6
S07598,U0785,23-06-2025,4
S07599,U0785,06-12-2025,10
S07600,U0785,15-06-2025,10
S07601,U0786,19-03-2025,11
S07602,U0786,17-12-2025,3
S07603,U0786,04-06-2025,6
S07604,U0786,06-02-2025,16
S07605,U0786,30-07-2025,10
S07606,U0786,02-09-2025,6
S07607,U0787,15-09-2025,19
S07608,U0787,20-04-2025,10
S07609,U0787,09-11-2025,11
S07610,U0787,25-04-2025,12
S07611,U0787,13-06-2025,13
S07612,U0787,31-07-2025,13
S07613,U0787,11-02-2025,10
S07614,U0787,14-12-2025,7
S07615,U0787,16-09-2025,12
S07616,U0787,10-05-2025,3
S07617,U0787,15-08-2025,10
S07618,U0787,01-04-2025,3
S07619,U0788,08-11-2025,8
S07620,U0788,26-01-2025,10
S07621,U0788,29-10-2025,15
S07622,U0788,31-01-2025,17
S07623,U0788,18-02-2025,5
S07624,U0788,02-07-2025,8
S07625,U0788,14-10-2025,6
S07626,U0789,14-02-2025,4
S07627,U0789,18-09-2025,12
S07628,U0789,23-01-2025,13
S07629,U0789,18-08-2025,8
S07630,U0790,05-02-2025,5
S07631,U0790,16-02-2025,3
S07632,U0790,05-11-2025,9
S07633,U0790,06-02-2025,7
S07634,U0790,06-11-2025,11
S07635,U0790,22-03-2025,9
S07636,U0790,21-02-2025,8
S07637,U0790,19-01-2025,5
S07638,U0790,08-10-2025,19
S07639,U0790,04-12-2025,9
S07640,U0790,07-09-2025,14
S07641,U0790,09-03-2025,4
S07642,U0790,22-01-2025,8
S07643,U0790,07-10-2025,16
S07644,U0790,16-01-2025,8
S07645,U0791,07-08-2025,7
S07646,U0791,24-06-2025,12
S07647,U0791,14-01-2025,10
S07648,U0791,21-03-2025,12
S07649,U0791,12-07-2025,16
S07650,U0791,31-07-2025,15
S07651,U0792,07-01-2025,9
S07652,U0792,05-06-2025,12
S07653,U0792,05-12-2025,11
S07654,U0792,19-06-2025,15
S07655,U0792,18-11-2025,8
S07656,U0792,29-08-2025,8
S07657,U0793,03-12-2025,4
S07658,U0793,24-02-2025,3
S07659,U0793,17-08-2025,11
S07660,U0793,14-05-2025,3
S07661,U0793,20-02-2025,6
